Species num,species,treatment,trial,primary,pennulae,barbs frayed,bg noise (dB),bg noise (Pa),avg power (Pa),average power (dB),diff sum of squares (Pa),dB corrected (dB),SPL partial (dB),,,How each column is calculated:,,notes
17,ROPI,3,3,0,0,1,59.3,0.018451429,1.025722768,94.2,1.025556796,94.19859442,53.19859442,,,,,
17,ROPI,2,3,1,0,1,59.8,0.019544744,1.04961492,94.4,1.049432934,94.39849388,53.39849388,,,,,
17,ROPI,3,2,1,0,1,59.8,0.019544744,1.086500663,94.7,1.086324856,94.69859442,53.69859442,,,,,
17,ROPI,3,1,1,0,1,59.5,0.018881218,1.099081748,94.8,1.098919555,94.79871812,53.79871812,,,,,
17,ROPI,3,3,1,0,1,59.4,0.018665086,1.12468265,95,1.124527758,94.99880369,53.99880369,,,,,
17,ROPI,3,3,1,0,1,59.5,0.018881218,1.164206436,95.3,1.164053317,95.29885754,54.29885754,,,,,
17,ROPI,1,3,0,0,1,59.2,0.018240217,1.177687311,95.4,1.177546049,95.39895808,54.39895808,,,,,
17,ROPI,3,1,1,0,1,59.8,0.019544744,1.191324287,95.5,1.191163952,95.49883092,54.49883092,,,,,
17,ROPI,3,1,0,0,1,59.3,0.018451429,1.205119172,95.6,1.20497791,95.59898179,54.59898179,,,,,
17,ROPI,2,2,1,0,1,59.8,0.019544744,1.219073794,95.7,1.218917109,95.69888354,54.69888354,,,,,
17,ROPI,1,1,1,0,1,59.5,0.018881218,1.261914689,96,1.261773427,95.99902763,54.99902763,,,,,
17,ROPI,2,2,0,0,1,59.7,0.019321018,1.276526972,96.1,1.276380746,96.09900497,55.09900497,,,,,
17,ROPI,1,1,1,0,1,59.6,0.019099852,1.276526972,96.1,1.276384075,96.09902762,55.09902762,,,,,
17,ROPI,1,3,1,0,1,59.6,0.019099852,1.276526972,96.1,1.276384075,96.09902762,55.09902762,,,,,
17,ROPI,2,1,1,0,1,59.8,0.019544744,1.306261105,96.3,1.306114879,96.29902762,55.29902762,,,,,
17,ROPI,2,1,0,0,1,59.7,0.019321018,1.306261105,96.3,1.306118208,96.29904976,55.29904976,,,,,
17,ROPI,2,3,0,0,1,59.7,0.019321018,1.306261105,96.3,1.306118208,96.29904976,55.29904976,,,,,
17,ROPI,1,1,1,0,1,59.5,0.018881218,1.306261105,96.3,1.30612464,96.29909253,55.29909253,,,,,
17,ROPI,1,2,1,0,1,59.5,0.018881218,1.321386896,96.4,1.321251993,96.39911319,55.39911319,,,,,
17,ROPI,1,3,1,0,1,59.5,0.018881218,1.321386896,96.4,1.321251993,96.39911319,55.39911319,,,,,
17,ROPI,2,2,1,0,1,59.8,0.019544744,1.383661942,96.8,1.383523897,96.79913338,55.79913338,,,,,
17,ROPI,2,1,1,0,1,59.8,0.019544744,1.399683992,96.9,1.399547527,96.89915311,55.89915311,,,,,
17,ROPI,1,1,0,0,1,59.2,0.018240217,1.415891569,97,1.415774074,96.99927919,55.99927919,,,,,
17,ROPI,1,2,0,0,1,59.2,0.018240217,1.465649066,97.3,1.465535561,97.2993273,56.2993273,,,,,
17,ROPI,2,3,1,0,1,59.8,0.019544744,1.51715515,97.6,1.517029252,97.59927919,56.59927919,,,,,
17,ROPI,1,3,1,0,1,59.5,0.018881218,1.51715515,97.6,1.517037656,97.59932731,56.59932731,,,,,
17,ROPI,1,3,1,0,1,59.3,0.018451429,1.51715515,97.6,1.517042944,97.59935758,56.59935758,,,,,
17,ROPI,2,1,1,0,1,59.8,0.019544744,1.721987504,98.7,1.721876583,98.69944048,57.69944048,,,,,
17,ROPI,2,2,1,0,1,60.2,0.02046586,1.762097746,98.9,1.761978892,98.89941411,57.89941411,,,,,
17,ROPI,1,2,1,0,1,59.3,0.018451429,1.782501876,99,1.782406374,98.99953462,57.99953462,,,,,
17,ROPI,1,2,1,0,1,59.7,0.019321018,1.803142275,99.1,1.803038758,99.09950133,58.09950133,,,,,
17,ROPI,1,2,1,0,1,59.6,0.019099852,1.888121753,99.5,1.888025145,99.49955557,58.49955557,,,,,
17,ROPI,1,2,1,0,1,59.5,0.018881218,2.070284333,100.3,2.070198232,100.2996388,59.29963875,,,,,
17,ROPI,2,3,1,0,1,60.2,0.02046586,2.14303861,100.6,2.142940884,100.5996039,59.5996039,,,,,
17,ROPI,1,1,1,0,1,59.7,0.019321018,2.14303861,100.6,2.142951512,100.599647,59.59964698,,,,,
17,ROPI,1,3,1,0,1,59.7,0.019321018,2.192956392,100.8,2.192871277,100.7996629,59.79966287,,,,,
17,ROPI,2,1,1,0,1,60.2,0.02046586,2.244036909,101,2.243943582,100.9996388,59.99963876,,,,,
17,ROPI,2,2,1,0,1,59.8,0.019544744,2.296307243,101.2,2.296224065,101.1996854,60.19968537,,,,,
17,ROPI,1,1,1,0,1,59.3,0.018451429,2.460537542,101.8,2.460468358,101.7997558,60.79975577,,,,,
17,ROPI,2,2,1,0,1,59.8,0.019544744,2.547006162,102.1,2.546931171,102.0997443,61.09974426,,,,,
17,ROPI,2,1,1,0,1,59.8,0.019544744,2.825075089,103,2.82500748,102.9997921,61.99979213,,,,,
17,ROPI,2,3,1,0,1,59.8,0.019544744,2.992471312,103.5,2.992407485,103.4998147,62.49981473,,,,,
17,ROPI,2,3,1,0,1,59.8,0.019544744,3.319173815,104.4,3.319116271,104.3998494,63.39984941,,,,,
1,RTHA,1,1,0,2,0,60.2,0.02046586,0.102572277,74.2,0.100509803,74.02356856,33.02356856,,,,,
1,RTHA,1,3,1,2,0,67,0.044774423,0.133668784,76.5,0.125946794,75.98314241,34.98314241,,,,,
1,RTHA,1,2,0,2,0,60.1,0.020231589,0.115087987,75.2,0.113295753,75.06367266,34.06367266,,,,,
1,RTHA,1,1,0,2,0,60.1,0.020231589,0.120511917,75.6,0.118801536,75.4758412,34.4758412,,,,,
1,RTHA,1,3,0,2,0,60.2,0.02046586,0.127652697,76.1,0.126001427,75.98690937,34.98690937,,,,,
1,RTHA,1,2,0,2,0,60.2,0.02046586,0.129130846,76.2,0.127498721,76.08951668,35.08951668,,,,,
1,RTHA,1,3,0,2,0,67.5,0.047427474,0.162566103,78.2,0.155493963,77.81367074,36.81367074,,,,,
1,RTHA,1,2,1,2,0,67.4,0.046884576,0.174192718,78.8,0.167764536,78.47340329,37.47340329,,,,,
1,RTHA,3,2,0,2,0,60.7,0.021678538,0.155249423,77.8,0.153728411,77.71448285,36.71448285,,,,,
1,RTHA,3,1,0,2,0,60.7,0.021678538,0.157047127,77.9,0.155543695,77.81644832,36.81644832,,,,,
1,RTHA,1,3,0,2,0,60.1,0.020231589,0.162566103,78.2,0.161302265,78.1322094,37.1322094,,,,,
1,RTHA,1,2,0,2,0,67.5,0.047427474,0.202315891,80.1,0.196678302,79.85452909,38.85452909,,,,,
1,RTHA,3,3,0,2,0,60.7,0.021678538,0.178250188,79,0.17692702,78.93528336,37.93528336,,,,,
1,RTHA,1,3,0,2,0,64.7,0.034358168,0.193210176,79.7,0.190130714,79.56044567,38.56044567,,,,,
1,RTHA,3,2,0,2,0,59.7,0.019321018,0.184514285,79.3,0.183499917,79.25211754,38.25211754,,,,,
1,RTHA,3,1,1,2,0,59.4,0.018665086,0.184514285,79.3,0.183567797,79.25532999,38.25532999,,,,,
1,RTHA,1,1,0,2,0,67.5,0.047427474,0.216785383,80.7,0.211533773,80.48699439,39.48699439,,,,,
1,RTHA,1,1,1,2,0,67,0.044774423,0.214303861,80.6,0.209574321,80.40616143,39.40616143,,,,,
1,RTHA,3,3,1,2,0,59.6,0.019099852,0.2,80,0.1990859,79.96021015,38.96021015,,,,,
1,RTHA,3,3,0,2,0,59.7,0.019321018,0.202315891,80.1,0.201391206,80.06021016,39.06021016,,,,,
1,RTHA,1,3,1,2,0,66.5,0.042269781,0.227002163,81.1,0.223031943,80.94674145,39.94674145,,,,,
1,RTHA,1,2,1,2,0,67,0.044774423,0.229630724,81.2,0.225223268,81.0316652,40.0316652,,,,,
1,RTHA,1,1,0,2,0,64.7,0.034358168,0.219295639,80.8,0.216587381,80.69206308,39.69206308,,,,,
1,RTHA,3,3,1,2,0,59.4,0.018665086,0.204658598,80.2,0.203805683,80.16372587,39.16372587,,,,,
1,RTHA,1,2,1,2,0,66.5,0.042269781,0.229630724,81.2,0.225706746,81.05029086,40.05029086,,,,,
1,RTHA,3,1,0,2,0,59.7,0.019321018,0.216785383,80.7,0.215922673,80.66536503,39.66536503,,,,,
1,RTHA,3,2,1,2,0,59.6,0.019099852,0.221834963,80.9,0.221011191,80.86768538,39.86768538,,,,,
1,RTHA,1,2,0,2,0,64.7,0.034358168,0.246053754,81.8,0.243643112,81.71448286,40.71448286,,,,,
1,RTHA,3,2,1,2,0,59.4,0.018665086,0.232289723,81.3,0.231538614,81.27186869,40.27186869,,,,,
1,RTHA,3,1,1,2,0,59.6,0.019099852,0.234979511,81.4,0.234201977,81.37121124,40.37121124,,,,,
1,RTHA,3,1,0,2,0,59.9,0.019771062,0.237700445,81.5,0.236876775,81.46984973,40.46984973,,,,,
1,RTHA,3,2,0,2,0,59.9,0.019771062,0.246053754,81.8,0.245258139,81.77186867,40.77186867,,,,,
1,RTHA,3,3,0,2,0,59.9,0.019771062,0.254700616,82.1,0.253932095,82.073752,41.073752,,,,,
1,RTHA,1,1,1,2,0,66.5,0.042269781,0.292435435,83.3,0.289364388,83.20830173,42.20830173,,,,,
1,RTHA,3,1,1,2,0,60,0.02,0.272916627,82.7,0.272182816,82.67661414,41.67661414,,,,,
1,RTHA,3,1,0,2,0,59.5,0.018881218,0.272916627,82.7,0.272262713,82.67916344,41.67916344,,,,,
1,RTHA,3,3,0,2,0,59.5,0.018881218,0.272916627,82.7,0.272262713,82.67916344,41.67916344,,,,,
1,RTHA,3,2,1,2,0,60,0.02,0.285778792,83.1,0.285078091,83.07867692,42.07867692,,,,,
1,RTHA,1,3,1,2,0,67.4,0.046884576,0.313350214,83.9,0.309822842,83.80166874,42.80166874,,,,,
1,RTHA,3,3,1,2,0,60,0.02,0.306217492,83.7,0.305563663,83.68143425,42.68143425,,,,,
1,RTHA,3,1,1,2,0,59.7,0.019321018,0.320649078,84.1,0.320066445,84.08420302,43.08420302,,,,,
1,RTHA,1,1,1,2,0,67.4,0.046884576,0.372417427,85.4,0.369454431,85.33061767,44.33061767,,,,,
1,RTHA,3,2,1,2,0,59.7,0.019321018,0.363940172,85.2,0.363426949,85.18774264,44.18774264,,,,,
1,RTHA,1,3,1,2,0,65.7,0.038550498,0.403673273,86.1,0.401828285,86.06021016,45.06021016,,,,,
1,RTHA,2,3,0,2,0,59.8,0.019544744,0.38996892,85.8,0.389478833,85.78907729,44.78907729,,,,,
1,RTHA,3,3,1,2,0,59.7,0.019321018,0.38996892,85.8,0.389489996,85.78932623,44.78932623,,,,,
1,RTHA,3,2,0,2,0,59.5,0.018881218,0.399052463,86,0.398605529,85.99026646,44.99026646,,,,,
1,RTHA,1,1,1,2,0,65.7,0.038550498,0.422697808,86.5,0.420936214,86.46372589,45.46372589,,,,,
1,RTHA,2,2,0,2,0,59.8,0.019544744,0.422697808,86.5,0.42224571,86.49070501,45.49070501,,,,,
1,RTHA,1,2,1,2,0,65.7,0.038550498,0.479766584,87.6,0.478215259,87.57186868,46.57186868,,,,,
1,RTHA,2,3,1,2,0,59.6,0.019099852,0.474274741,87.5,0.473889993,87.49295085,46.49295085,,,,,
1,RTHA,2,1,1,2,0,59.5,0.018881218,0.508194541,88.1,0.507843668,88.09400092,47.09400092,,,,,
1,RTHA,2,1,0,2,0,59.8,0.019544744,0.514079157,88.2,0.513707487,88.193718,47.193718,,,,,
1,RTHA,2,1,1,2,0,59.6,0.019099852,0.538306961,88.6,0.53796801,88.59452912,47.59452912,,,,,
1,RTHA,2,2,1,2,0,59.5,0.018881218,0.550845741,88.8,0.550522052,88.79489449,47.79489449,,,,,
1,RTHA,2,2,1,2,0,59.3,0.018451429,0.570203654,89.1,0.569905038,89.09545,48.09545,,,,,
1,RTHA,2,3,1,2,0,59.3,0.018451429,0.583485403,89.3,0.583193587,89.29565489,48.29565489,,,,,
1,RTHA,2,1,0,2,0,59.8,0.019544744,0.603990344,89.6,0.603674033,89.59544999,48.59544999,,,,,
1,RTHA,2,2,1,2,0,59.6,0.019099852,0.610984223,89.7,0.610685612,89.69575384,48.69575384,,,,,
1,RTHA,2,2,0,2,0,59.8,0.019544744,0.632455532,90,0.632153465,89.99585054,48.99585054,,,,,
1,RTHA,2,3,0,2,0,59.8,0.019544744,0.632455532,90,0.632153465,89.99585054,48.99585054,,,,,
1,RTHA,2,3,1,2,0,59.5,0.018881218,0.709626778,91,0.709375545,90.99692434,49.99692434,,,,,
1,RTHA,2,1,0,2,0,59.7,0.019321018,0.760378793,91.6,0.760133282,91.59719506,50.59719506,,,,,
1,RTHA,2,2,0,2,0,59.8,0.019544744,0.824195038,92.3,0.823963266,92.29755709,51.29755709,,,,,
1,RTHA,2,2,0,2,0,59.7,0.019321018,0.853159038,92.6,0.852940234,92.5977721,51.5977721,,,,,
1,RTHA,2,1,1,2,0,59.3,0.018451429,0.873031664,92.8,0.872836658,92.79805964,51.79805964,,,,,
1,RTHA,2,1,0,2,0,59.8,0.019544744,0.924762043,93.3,0.924555482,93.29805965,52.29805965,,,,,
1,RTHA,2,3,0,2,0,59.7,0.019321018,0.924762043,93.3,0.924560184,93.29810382,52.29810382,,,,,
1,RTHA,2,1,1,2,0,59.6,0.019099852,0.979557639,93.8,0.979371413,93.79834855,52.79834855,,,,,
1,RTHA,2,2,1,2,0,59.6,0.019099852,0.979557639,93.8,0.979371413,93.79834855,52.79834855,,,,,
1,RTHA,2,3,0,2,0,59.8,0.019544744,1.205119172,95.6,1.204960672,95.59885754,54.59885754,,,,,
1,RTHA,2,3,1,2,0,59.6,0.019099852,1.205119172,95.6,1.204967806,95.59890896,54.59890896,,,,,
6,TBPA,3,2,0,0,1,60,0.02,0.417859226,86.4,0.417380321,86.39003947,45.39003947,,,,,
6,TBPA,1,3,0,0,1,59.8,0.019544744,0.479766584,87.6,0.479368312,87.59278652,46.59278652,,,,,
6,TBPA,3,1,0,0,1,59.3,0.018451429,0.532145012,88.5,0.531825026,88.49477549,47.49477549,,,,,
6,TBPA,3,3,0,0,1,60,0.02,0.563676586,89,0.563321661,88.99452911,47.99452911,,,,,
6,TBPA,2,2,1,0,1,59.7,0.019321018,0.583485403,89.3,0.583165426,89.29523545,48.29523545,,,,,
6,TBPA,1,1,1,0,1,59.9,0.019771062,0.625215873,89.9,0.624903187,89.89565488,48.89565488,,,,,
6,TBPA,1,3,1,0,1,59.9,0.019771062,0.639779022,90.1,0.639473457,90.09585054,49.09585054,,,,,
6,TBPA,1,3,1,0,1,59.9,0.019771062,0.639779022,90.1,0.639473457,90.09585054,49.09585054,,,,,
6,TBPA,3,3,0,0,1,60.5,0.021185075,0.662262243,90.4,0.661923312,90.39555362,49.39555362,,,,,
6,TBPA,3,2,0,0,1,59.3,0.018451429,0.669930878,90.5,0.669676733,90.49670429,49.49670429,,,,,
6,TBPA,3,1,0,0,1,60.5,0.021185075,0.685535573,90.7,0.685208154,90.69585054,49.69585054,,,,,
6,TBPA,1,1,1,0,1,59.9,0.019771062,0.685535573,90.7,0.685250412,90.69638619,49.69638619,,,,,
6,TBPA,3,2,0,0,1,60.5,0.021185075,0.709626778,91,0.70931048,90.99612761,49.99612761,,,,,
6,TBPA,1,2,1,0,1,59.9,0.019771062,0.709626778,91,0.709351302,90.99662749,49.99662749,,,,,
6,TBPA,3,3,0,0,1,59.3,0.018451429,0.709626778,91,0.709386854,90.99706281,49.99706281,,,,,
6,TBPA,1,1,0,0,1,59.8,0.019544744,0.717843869,91.1,0.717577747,91.09677933,50.09677933,,,,,
6,TBPA,3,1,0,0,1,60,0.02,0.743070458,91.4,0.742801256,91.39685267,50.39685267,,,,,
6,TBPA,3,3,0,0,1,59.7,0.019321018,0.743070458,91.4,0.742819227,91.39706281,50.39706281,,,,,
6,TBPA,1,1,0,0,1,60.1,0.020231589,0.760378793,91.6,0.760109592,91.59692435,50.59692435,,,,,
6,TBPA,2,3,1,0,1,59.7,0.019321018,0.760378793,91.6,0.760133282,91.59719506,50.59719506,,,,,
6,TBPA,3,2,0,0,1,59.7,0.019321018,0.796214341,92,0.795979884,91.99744193,50.99744193,,,,,
6,TBPA,1,3,0,0,1,59.8,0.019544744,0.853159038,92.6,0.852935137,92.5977202,51.5977202,,,,,
6,TBPA,3,1,0,0,1,59.7,0.019321018,0.873031664,92.8,0.872817842,92.79787239,51.79787239,,,,,
6,TBPA,3,1,1,0,1,59.6,0.019099852,0.893367184,93,0.893162987,92.99801443,51.99801443,,,,,
6,TBPA,3,3,1,0,1,59.6,0.019099852,0.903711889,93.1,0.90351003,93.09805965,52.09805965,,,,,
6,TBPA,1,3,0,0,1,60.1,0.020231589,0.914176379,93.2,0.913952479,93.19787239,52.19787239,,,,,
6,TBPA,2,1,1,0,1,59.7,0.019321018,0.914176379,93.2,0.913972182,93.19805964,52.19805964,,,,,
6,TBPA,1,2,1,0,1,59.6,0.019099852,0.935470283,93.4,0.935275278,93.39818919,52.39818919,,,,,
6,TBPA,1,2,0,0,1,60.1,0.020231589,0.979557639,93.8,0.979348687,93.798147,52.798147,,,,,
6,TBPA,1,2,0,0,1,59.8,0.019544744,0.979557639,93.8,0.979362635,93.7982707,52.7982707,,,,,
6,TBPA,1,3,0,0,1,59.7,0.019321018,0.990900382,93.9,0.990711999,93.89834855,52.89834855,,,,,
6,TBPA,1,1,1,0,1,59.6,0.019099852,1.086500663,94.7,1.08633277,94.69865769,53.69865769,,,,,
6,TBPA,3,2,1,0,1,59.6,0.019099852,1.086500663,94.7,1.08633277,94.69865769,53.69865769,,,,,
6,TBPA,1,1,0,0,1,59.7,0.019321018,1.099081748,94.8,1.098911911,94.7986577,53.7986577,,,,,
6,TBPA,1,2,0,0,1,59.8,0.019544744,1.12468265,95,1.124512813,94.99868825,53.99868825,,,,,
6,TBPA,1,2,1,0,1,59.9,0.019771062,1.137705862,95.1,1.137534058,95.09868826,54.09868826,,,,,
6,TBPA,1,1,0,0,1,59.8,0.019544744,1.137705862,95.1,1.137537969,95.09871812,54.09871812,,,,,
6,TBPA,3,3,1,0,1,59.9,0.019771062,1.276526972,96.1,1.276373854,96.09895807,55.09895807,,,,,
6,TBPA,3,2,1,0,1,60,0.02,1.291308458,96.2,1.291153567,96.19895807,55.19895807,,,,,
6,TBPA,2,2,0,0,1,59.7,0.019321018,1.306261105,96.3,1.306118208,96.29904976,55.29904976,,,,,
6,TBPA,2,1,0,0,1,59.7,0.019321018,1.399683992,96.9,1.399550633,96.89917239,55.89917239,,,,,
6,TBPA,3,1,1,0,1,60,0.02,1.44887192,97.2,1.448733875,97.19917239,56.19917239,,,,,
6,TBPA,2,3,0,0,1,59.4,0.018665086,1.51715515,97.6,1.51704033,97.59934262,56.59934262,,,,,
6,TBPA,2,1,0,0,1,59.4,0.018665086,1.552494233,97.8,1.552382027,97.79937221,56.79937221,,,,,
6,TBPA,2,2,0,0,1,59.4,0.018665086,1.607052244,98.1,1.606943848,98.09941411,57.09941411,,,,,
6,TBPA,2,3,0,0,1,59.7,0.019321018,1.625661032,98.2,1.625546213,98.1993865,57.1993865,,,,,
6,TBPA,3,3,1,0,1,60,0.02,1.74192718,98.8,1.741812361,98.79942745,57.79942745,,,,,
6,TBPA,1,2,0,0,1,59.7,0.019321018,1.74192718,98.8,1.741820025,98.79946567,57.79946567,,,,,
6,TBPA,3,1,1,0,1,59.9,0.019771062,1.762097746,98.9,1.761986825,98.89945322,57.89945322,,,,,
6,TBPA,2,1,0,0,1,59.8,0.019544744,1.762097746,98.9,1.76198935,98.89946567,57.89946567,,,,,
6,TBPA,3,2,1,0,1,59.9,0.019771062,1.866508602,99.4,1.866403886,99.39951269,58.39951269,,,,,
6,TBPA,2,3,1,0,1,59.7,0.019321018,2,100,1.999906672,99.99959467,58.99959467,,,,,
6,TBPA,2,3,0,0,1,59.6,0.019099852,2,100,1.999908797,99.9996039,58.9996039,,,,,
6,TBPA,2,1,1,0,1,59.7,0.019321018,2.023158909,100.1,2.02306665,100.0996039,59.0996039,,,,,
6,TBPA,2,1,1,0,1,59.7,0.019321018,2.023158909,100.1,2.02306665,100.0996039,59.0996039,,,,,
6,TBPA,2,2,0,0,1,59.6,0.019099852,2.023158909,100.1,2.02306875,100.0996129,59.09961292,,,,,
6,TBPA,2,2,1,0,1,59.7,0.019321018,2.046585985,100.2,2.046494782,100.1996129,59.19961292,,,,,
6,TBPA,2,3,1,0,1,59.7,0.019321018,2.070284333,100.3,2.070194174,100.2996217,59.29962173,,,,,
6,TBPA,2,1,0,0,1,59.6,0.019099852,2.11850745,100.5,2.118421349,100.499647,59.49964698,,,,,
6,TBPA,2,2,0,0,1,59.8,0.019544744,2.14303861,100.6,2.142949483,100.5996388,59.59963875,,,,,
6,TBPA,2,2,1,0,1,59.7,0.019321018,2.377004455,101.5,2.37692593,101.4997131,60.49971306,,,,,
6,TBPA,1,3,1,0,1,59.6,0.019099852,2.404528869,101.6,2.40445301,101.599726,60.59972597,,,,,
6,TBPA,2,3,0,0,1,59.8,0.019544744,2.924354349,103.3,2.924289035,103.299806,62.299806,,,,,
12,TRUS,1,2,1,0,0,60.5,0.021185075,1.219073794,95.7,1.218889703,95.69868825,54.69868825,,,,,
12,TRUS,1,1,1,0,0,60.2,0.02046586,1.352165951,96.6,1.35201106,96.59900498,55.59900498,,,,,
12,TRUS,2,2,1,0,0,59.9,0.019771062,1.803142275,99.1,1.803033879,99.09947783,58.09947783,,,,,
12,TRUS,3,1,1,0,0,59.9,0.019771062,1.824021679,99.2,1.823914524,99.19948972,58.19948972,,,,,
12,TRUS,1,2,1,0,0,60.2,0.02046586,1.909985172,99.6,1.909875521,99.59950133,58.59950133,,,,,
12,TRUS,2,3,1,0,0,59.9,0.019771062,1.954474442,99.8,1.954374439,99.79955557,58.79955557,,,,,
12,TRUS,1,3,1,0,0,60.5,0.021185075,2.046585985,100.2,2.046476334,100.1995346,59.19953462,,,,,
12,TRUS,3,2,1,0,0,59.9,0.019771062,2.218349631,100.9,2.218261524,100.899655,59.89965502,,,,,
12,TRUS,1,1,1,0,0,60.5,0.021185075,2.270021631,101.1,2.269922774,101.0996217,60.09962173,,,,,
12,TRUS,2,1,1,0,0,59.9,0.019771062,2.34979511,101.4,2.349711932,101.3996925,60.39969253,,,,,
12,TRUS,1,3,1,0,0,60.2,0.02046586,2.377004455,101.5,2.376916348,101.499678,60.49967804,,,,,
12,TRUS,3,3,1,0,0,59.9,0.019771062,2.432372001,101.7,2.432291647,101.6997131,60.69971305,,,,,
12,TRUS,3,2,1,0,0,59.3,0.018451429,2.547006162,102.1,2.546939327,102.0997721,61.09977207,,,,,
12,TRUS,2,3,1,0,0,60.4,0.020942571,2.576499103,102.2,2.576413988,102.1997131,61.19971305,,,,,
12,TRUS,3,1,1,0,0,59.5,0.018881218,2.576499103,102.2,2.576429919,102.1997668,61.19976676,,,,,
12,TRUS,3,2,1,0,0,59.5,0.018881218,2.667042864,102.5,2.666976029,102.4997823,61.49978233,,,,,
12,TRUS,3,1,1,0,0,59.3,0.018451429,2.729166273,102.7,2.729103899,102.6998015,61.69980148,,,,,
12,TRUS,2,2,1,0,0,60.4,0.020942571,2.792736722,102.9,2.792658197,102.8997558,61.89975577,,,,,
12,TRUS,3,3,1,0,0,59.5,0.018881218,2.825075089,103,2.825011993,102.999806,61.999806,,,,,
12,TRUS,1,1,1,0,0,60.1,0.020231589,2.992471312,103.5,2.99240292,103.4998015,62.49980148,,,,,
12,TRUS,1,3,1,0,0,60.1,0.020231589,3.027122497,103.6,3.027054888,103.599806,62.599806,,,,,
12,TRUS,2,1,1,0,0,60.4,0.020942571,3.062174923,103.7,3.062103308,103.6997969,62.69979686,,,,,
12,TRUS,3,3,1,0,0,59.3,0.018451429,3.097633238,103.8,3.097578283,103.7998459,62.7998459,,,,,
12,TRUS,1,2,1,0,0,60.1,0.020231589,3.169786385,104,3.169721819,103.9998231,62.99982307,,,,,
12,TRUS,2,2,1,0,0,60.8,0.021929564,3.396487305,104.6,3.39641651,104.599819,63.59981895,,,,,
12,TRUS,2,1,1,0,0,60.8,0.021929564,3.639401717,105.2,3.639335647,105.1998423,64.19984231,,,,,
12,TRUS,2,3,1,0,0,60.8,0.021929564,4.529288615,107.1,4.529235526,107.0998982,66.09989819,,,,,
13,WEGU,3,3,1,0,0,60.6,0.021430386,0.77809029,91.8,0.777795113,91.79670429,50.79670429,,,,,
13,WEGU,3,2,1,0,0,60.6,0.021430386,0.873031664,92.8,0.872768598,92.79738232,51.79738232,,,,,
13,WEGU,3,1,1,0,0,59.6,0.019099852,0.893367184,93,0.893162987,92.99801443,51.99801443,,,,,
13,WEGU,3,1,1,0,0,60.6,0.021430386,0.935470283,93.4,0.93522478,93.3977202,52.3977202,,,,,
13,WEGU,3,2,1,0,0,59.6,0.019099852,0.935470283,93.4,0.935275278,93.39818919,52.39818919,,,,,
13,WEGU,2,1,1,0,0,60,0.02,0.968344735,93.7,0.968138175,93.69814699,52.69814699,,,,,
13,WEGU,3,3,1,0,0,59.6,0.019099852,0.979557639,93.8,0.979371413,93.79834855,52.79834855,,,,,
13,WEGU,2,3,1,0,0,60,0.02,1.013981417,94.1,1.013784156,94.09831007,53.09831007,,,,,
13,WEGU,2,2,1,0,0,60,0.02,1.025722768,94.2,1.025527765,94.19834854,53.19834854,,,,,
13,WEGU,1,1,1,0,0,60,0.02,1.037600078,94.3,1.037407308,94.29838614,53.29838614,,,,,
13,WEGU,1,3,1,0,0,60,0.02,1.099081748,94.8,1.098899763,94.79856168,53.79856168,,,,,
13,WEGU,1,2,1,0,0,60,0.02,1.177687311,95.4,1.177517474,95.3987473,54.3987473,,,,,
13,WEGU,1,2,1,0,0,60.2,0.02046586,1.205119172,95.6,1.204945379,95.5987473,54.5987473,,,,,
13,WEGU,1,3,1,0,0,60.2,0.02046586,1.336687835,96.5,1.336531151,96.49898179,55.49898179,,,,,
13,WEGU,2,3,1,0,0,60.4,0.020942571,1.367823295,96.7,1.367662961,96.6989818,55.6989818,,,,,
13,WEGU,1,1,1,0,0,60.2,0.02046586,1.415891569,97,1.41574365,96.99909254,55.99909254,,,,,
13,WEGU,2,2,1,0,0,60.4,0.020942571,1.6444853,98.3,1.644351942,98.2992956,57.2992956,,,,,
13,WEGU,2,1,1,0,0,60.4,0.020942571,1.74192718,98.8,1.741801283,98.79937221,57.79937221,,,,,
